"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Env2","m__est__Env3","m__est__Env4","m__est__Env5","m__est__Env6","m__est__Env7","m__est__Env8","m__est__mean.QTL.add","m__est__mean.QTL.dom","m__est__mean.QTL.add:mean.QTL.dom","m__se__(Intercept)","m__se__Env2","m__se__Env3","m__se__Env4","m__se__Env5","m__se__Env6","m__se__Env7","m__se__Env8","m__se__mean.QTL.add","m__se__mean.QTL.dom","m__se__mean.QTL.add:mean.QTL.dom","v__est__(Intercept)","v__est__Env2","v__est__Env3","v__est__Env4","v__est__Env5","v__est__Env6","v__est__Env7","v__est__Env8","v__est__var.QTL.add","v__est__var.QTL.dom","v__est__var.QTL.add:var.QTL.dom","v__se__(Intercept)","v__se__Env2","v__se__Env3","v__se__Env4","v__se__Env5","v__se__Env6","v__se__Env7","v__se__Env8","v__se__var.QTL.add","v__se__var.QTL.dom","v__se__var.QTL.add:var.QTL.dom"
"64","A","1","mmp171b",130.13,19.2779214147899,0.000239504276581812,7.37033197854115,0.0609854726832664,20.3757406310974,0.00237347621972477,70.1251404137245,6.21826628544002,-22.8837408690667,-3.20251287908596,-11.5324463078122,-1.44170376586201,-12.1321233135705,-12.7156843613843,0.233493412419684,4473.2770018506,-2454.93836023133,0.401113921583595,0.485251483573846,0.548028389423813,0.52654209281924,0.502503025468252,0.512678145933858,0.584835730896388,0.541730831634509,0.134088765260143,409.669899655584,209.574606329106,4.79941314146461,-0.367675267784232,0.0651676696887949,0.0142506114831598,-0.156512788839073,-0.196122459207336,0.42192419725099,0.0908777139800588,-0.0409645381281392,-509.095753888613,255.984335642725,0.0783758916272979,0.103115801611469,0.105862032678572,0.103058122729423,0.102015914286071,0.105493323432032,0.102594817602072,0.104063735700706,0.0265998287657121,114.298143826878,58.1710958171839
"65","A","1","gpm403b",131.93,12.093015456995,0.00707122685524008,3.06629304186286,0.381516601680239,18.1708690529101,0.00581907531751221,70.1738909571186,6.10211908088225,-22.7839975658957,-2.96508921781898,-11.5065577601953,-1.3935106298712,-12.3056945855855,-12.8120562723588,0.0626574749922781,1517.92237909278,-1060.46898084461,0.406314698496115,0.48659740342463,0.551322239264896,0.524885310906176,0.505071210590991,0.515062833410624,0.583958277193654,0.54716617596793,0.133412234525954,201.022337409927,105.201447453035,4.74322345771152,-0.394075324356652,0.0528981193973503,-0.0355472415520692,-0.164321070350943,-0.213659096517663,0.389641601831627,0.0933140775963567,-0.00489883964128413,85.250054328184,-48.9221184281373,0.0782538122524074,0.101582915738572,0.104285455262344,0.101517242239345,0.100493721244766,0.103916880717615,0.101060844901375,0.102508950933239,0.0264742737736154,35.6904000712214,19.0283105512445
"66","A","1","umc1568",140.13,38.3824734856824,2.34563767620157e-08,3.36252117971879,0.339035225414656,43.3335003864773,1.00194282574653e-07,70.3252770323646,6.06087109379881,-22.8389323243332,-2.92552488831022,-11.5606783671867,-1.43487725925525,-11.8881919334633,-12.8911963155561,-0.18827961977153,754709.656282504,-392132.093915224,0.400617991158652,0.48142191319816,0.54755882950152,0.51786553032161,0.499560365414969,0.507318632140792,0.583113456934593,0.538972203212054,0.13173221701238,45716.3994681151,23773.8948488236,4.7594758924472,-0.364121821851983,0.0934591827450735,-0.0276748977670542,-0.139521060522476,-0.203356054068768,0.447533592153523,0.098419453931073,-0.0150883734941221,-33916.2294330294,17492.1509973028,0.084714921993092,0.110510772152944,0.113453712946672,0.110431741336603,0.109308480798751,0.113052528324812,0.109928665428785,0.111516769418753,0.0280450753535218,12586.5582293692,6545.41919876957
"67","A","1","IDP3783",140.14,4.78723266772397,0.188056645275492,3.15978398350041,0.367639646731846,7.16538533540742,0.305823033908386,70.4736906667013,6.13799983534328,-22.3849277619124,-2.85989919763022,-11.1867142353421,-1.35896145813192,-11.5104910680892,-12.6578793353713,-0.383549914733304,713728.971959886,-370745.883169652,0.413632718414232,0.494010322313226,0.551503323808002,0.531516414364086,0.509391182730805,0.521403772901254,0.592870628505066,0.551412523763092,0.133317415893896,224030.973457887,116472.388793819,4.84342770395678,-0.394791258347713,-0.00346433041775265,-0.0514178079363262,-0.199878969165341,-0.220203485977903,0.393875680514742,0.0618716654785307,-0.0335755610404555,-154748.657842856,80322.4842119386,0.078156041330059,0.101917317518106,0.104636550400987,0.101844845570865,0.100811385793938,0.104263200589667,0.101382140768914,0.102847070252579,0.0258248684744844,55564.9267170544,28887.9156038434
"68","A","1","bnlg1429",141.83,2.42687695724096,0.488651096183594,4.4611633306897,0.215780699679593,6.09189521628483,0.412975116858254,69.5180479767043,6.0127998170526,-22.2199929186082,-2.7991751726715,-11.0687656605388,-1.34870233495197,-11.5537507126002,-12.3612586709064,0.262377132518017,22344451.5985659,-11182541.6548011,0.564435738390164,0.483455404647851,0.541994499610366,0.522118011944154,0.499117185458588,0.508171123050836,0.58068317054284,0.539733494666644,0.236550182100096,8286980.49065763,4145220.30052478,5.11304294639415,-0.396150969009863,0.0184085374392448,-0.0162736083761364,-0.186923656523343,-0.226337826161243,0.396095958612904,0.0772024072107142,-0.183918205056866,-6612903.17572946,3307110.17160845,0.128734613262076,0.106457211662993,0.109292553163366,0.106383096735785,0.105304979496986,0.108896224003776,0.105893531170621,0.10742922182271,0.0565697050663308,2212992.59140781,1106958.28992889
"69","A","1","IDP209",144.3,4.04742719813544,0.256388180975822,3.66902924037328,0.29949216018262,6.80552970669529,0.339206858490424,70.6201361010503,5.80800609993596,-22.4197898674312,-2.91542162696179,-11.4172664800165,-1.39577878623584,-11.5049494158409,-12.6692884932956,-0.405612040352474,4425.16799581314,-1381.47788943481,0.404082582510826,0.481650410402295,0.538790043264909,0.517045818395139,0.497748419849772,0.506696964093491,0.583396545087273,0.542570072550893,0.137063076508816,1665.90723414635,962.385327136905,4.8262877693448,-0.374287187750643,0.0111333840845929,-0.0443067990374619,-0.177913063893198,-0.213055808421677,0.435431962335404,0.100469874692933,-0.0101575512192007,-1333.73391839058,-493.181760313408,0.0759123339491194,0.0990266608724283,0.101662791980787,0.0989574476928854,0.0979525427094597,0.101304697938719,0.0985024377509676,0.0999297119686934,0.0255357202258698,414.795397586468,249.78764292398
"70","A","1","php20640",145.23,40.3354102413293,9.04592107633543e-09,1.01454246575876,0.797733167492118,58.5275270198004,8.95774669785503e-11,69.9000399881183,6.07655562906886,-22.9025330699623,-2.9799551065414,-11.699681211267,-1.45481094057982,-12.3279947051784,-12.8468529596517,0.00507349577654993,9365.24191863874,-4919.76388213881,0.405573129862122,0.483871158684287,0.549317093313774,0.521138824683502,0.508286242030602,0.510614954975389,0.590746674270496,0.538490957865823,0.138816106297848,610.951797190102,388.721465135752,4.7065856640674,-0.420025675217465,0.0403013313809382,-0.0655511900726234,-0.134460404401454,-0.249505674628493,0.434134103754841,0.0330210225465228,0.031419339154409,139.823202174059,-50.2703119628003,0.0866231219229898,0.112117772603963,0.115091951283006,0.112038883736413,0.110915963966128,0.114697435438811,0.111537164497158,0.113148646947054,0.0305456267809137,128.942565422069,82.4084856090354
"71","A","1","lim504",149.93,5.37442432562974,0.146345358801766,2.04764579563499,0.562576762438197,7.7788958781015,0.254753662559328,70.7535901576897,6.23723492375246,-22.7244929116803,-2.92786576272548,-11.3719378302271,-1.422159269109,-12.0054320530373,-12.7297390888945,-0.662735233405685,127.50182550959,595.280287011685,0.417854938712967,0.49679532472144,0.554511092261165,0.534234242550052,0.514692497685783,0.525087114401342,0.592095322632534,0.554714329789719,0.14102353992365,260.899555549706,216.446048444754,4.81007497139856,-0.401713167774448,-0.00892257104581544,-0.0551168849061711,-0.181169417640344,-0.223778479299733,0.363963722025716,0.0608101913913165,-0.00167260996679296,-130.581299284326,74.4715037231868,0.0824014055142866,0.106400973897672,0.109225024729311,0.106327514055571,0.105254831145536,0.108845016942995,0.105859678832267,0.107373315739788,0.0286233759652044,59.9713559884944,45.8617843331343
"72","A","1","gpm283b",151.4,2.18805655601437,0.534304686976614,4.90202027174849,0.179113909631125,6.26881330125145,0.393761015701209,70.3221969087637,6.22294368589988,-22.747033255363,-2.84927359846315,-11.4197856628543,-1.40614230713176,-12.0248560348481,-12.7674517129432,-0.0200332679941473,-1523.83088540608,1445.12816576876,0.412789784353068,0.49505687452371,0.55017719716179,0.531308953654865,0.511428832515799,0.522447100203718,0.590914677806538,0.549504361900487,0.134995233183959,464.460199257422,439.043570558454,4.73582462365383,-0.37125356567341,-0.0109990716144097,-0.0420908307357076,-0.170618648717011,-0.204894303314909,0.388181729920886,0.0562962191269167,0.0616030264754689,-189.512811924726,178.109984562719,0.0763614462845552,0.0984626537146715,0.101082885876054,0.0983950254284509,0.0973970331118052,0.100724006082804,0.0979444207661869,0.0993654592833618,0.0253501266201105,102.007802176467,96.428053354527
"73","A","1","IDP343",152.71,27.1528548462828,5.46855122549237e-06,1.70419465217699,0.636001631418549,54.9302724386595,4.78823099244299e-10,70.2923644563999,5.94739628375021,-22.888330786155,-2.88726671846352,-11.6599810506025,-1.48285780310145,-11.9626559911874,-13.1572412077609,-0.0596432865939205,7962938.3553927,-3986044.31378069,0.408144952147476,0.48469089438659,0.54581052729301,0.524910937641241,0.501641301799015,0.516865984929474,0.582347563985984,0.539613392280745,0.131354342126024,519941.737897287,260276.119831918,4.75948653976769,-0.453207013988367,-0.0152279082820182,-0.0762022241481736,-0.238544452554595,-0.225442695605786,0.358170542303797,0.000466501944604717,0.0503033032152856,17432.7246774503,-8937.18660134939,0.07649445890301,0.0994551244012765,0.102096770334151,0.0993831079601575,0.098374521837689,0.101740171802599,0.0989393369775439,0.100369325369495,0.0252953975326586,106868.519706271,53495.8077380192
"74","A","1","IDP622",152.96,1.89609139323397,0.594250808019036,5.38627940139125,0.145600812769115,7.70821497781649,0.260269017707573,70.525330167733,6.00524323148195,-22.8589968826401,-2.84265398143593,-11.7105129624671,-1.44990387620411,-11.9482546327528,-13.0864683439603,-0.0290687968172215,-293647.659563404,147087.882550461,0.410388094038128,0.488912775308626,0.543853851031113,0.524732663846311,0.506732019274563,0.516425075052088,0.590478736180449,0.545151178957234,0.136358371744246,88843.2998771202,44482.8528084183,4.70561610811685,-0.380951312331984,-0.0114721446417197,-0.0579686322513083,-0.167659635819736,-0.207822849517168,0.424915263519054,0.0615149395916757,0.0919246413179492,8042.80986977608,-4214.44342523815,0.0782661530230841,0.100393954695907,0.103056098546692,0.100327499346998,0.0993044668984352,0.102731833379106,0.0998621786637231,0.101308811045732,0.0260934293930447,17247.7289019777,8635.3572950127
"75","A","1","IDP3970",156.2,4.43423481438504,0.218231942002164,2.7738758911635,0.427818485313261,11.3649456875034,0.0777313067605779,69.9441181694488,6.11366888838449,-22.4139909482758,-2.80537661441349,-11.3953597173558,-1.28692064700402,-11.5140567941747,-12.8110808104821,0.065089963036763,7159.34624932235,-3521.38471181216,0.409059553418527,0.488215621839851,0.547398903734196,0.524086611656058,0.501775578528821,0.514497111782248,0.590219030942761,0.547045115132292,0.134446457588859,1470.42515544264,740.119675704728,4.77164533672045,-0.372825958253827,0.030886390428568,-0.0458075427670723,-0.196146854299411,-0.20851704660752,0.434576550627763,0.0904491441105178,0.00608594885281778,657.239462865299,-418.039058172328,0.0797533922823065,0.103226589454889,0.105960576819967,0.103153135484842,0.102099986030011,0.105610053495543,0.10268128113003,0.104167651207227,0.0266146865098109,256.886520462498,130.966975790973
"76","A","1","umc1976",158.93,3.1173324358179,0.373886216024291,0.635243990150576,0.888318760349623,3.96686653161525,0.681160440528544,70.1573261373512,6.10125129104417,-22.7539857218301,-2.93827406323459,-11.4343640868428,-1.43396733457117,-11.9207391639139,-12.7717897151305,-0.165745393585226,1782.32532585834,-377.896006807237,0.413061310029939,0.496270300128333,0.54881510780168,0.531232811189331,0.511267839603445,0.520526932754666,0.589834102150791,0.552724047098918,0.138072458015801,515.232299459982,268.37446073471,4.78018111625094,-0.362113093688818,-0.016781077890408,-0.0447521216747071,-0.174759115036859,-0.224657482807361,0.378484778557462,0.0810536370379784,0.00909144225987099,108.401513967531,-94.2628144328357,0.0788722786711439,0.102206322490617,0.104907795704681,0.102127196344234,0.101099599330322,0.104583548054004,0.101660083928809,0.103205949304445,0.0270238647047355,92.5718548052803,49.3636763692292
"77","A","1","gpm667",162.62,8.6361246072938,0.0345412181859538,7.07917237445529,0.0694166379762901,14.4556857728281,0.0249400898752454,70.0426685656859,5.99298910530615,-23.1628934167586,-2.9081801374486,-11.7628176811779,-1.42692100852897,-12.6203656005292,-13.0469463619472,0.20885630024478,2551.76783586764,-1795.10797905945,0.417854120902724,0.496740188332903,0.554141268918811,0.534849590861795,0.513068594083395,0.526032481193661,0.589927987547217,0.553729944329801,0.132718773053206,401.095141315912,282.621461071543,4.7139209781373,-0.409516065314899,-0.0239587318550559,-0.0567042891383855,-0.201627261090038,-0.22414618805304,0.344332735571669,0.0461009041085035,0.0603555911265607,245.820085163849,-173.076519486142,0.0820819226599185,0.105032759907106,0.107809904530272,0.104957975468018,0.10388772885603,0.107449961654733,0.104479360911673,0.105989206695821,0.0271672522799753,66.8384571024922,47.0941152882159
"78","A","1","gpm774d",162.74,5.51433618363084,0.137783664871623,5.53931142466739,0.13630617425346,8.93847156308486,0.177068071751224,70.1467206588459,5.99493988594755,-23.1604381726037,-2.91670226486457,-11.752809670055,-1.42967366393654,-12.5940659473583,-13.0349591336603,0.154066469473364,2251.89068546247,-1533.80782973625,0.41776614482518,0.497430503516405,0.554486442524247,0.534756601946929,0.513840476792317,0.525880537912429,0.590909687910186,0.554849533466573,0.132823724527517,433.186575525639,295.624918625598,4.72082821016148,-0.401415835338569,-0.0205217315018286,-0.0565091174153712,-0.193588574234185,-0.224945293599142,0.351040387671528,0.0549078970707423,0.0548583884257101,254.207006057035,-173.354697159453,0.0783695705590187,0.100403160140507,0.103058265905271,0.100331705993702,0.0993085383550978,0.102713890478973,0.099874003356522,0.101317491804224,0.0259023821992294,67.8898888900282,46.3293641920965
"79","A","1","umc2226",164.13,28.0440669077375,3.55549921982513e-06,4.63428107541243,0.200620927461203,29.9508917636495,4.01625081888425e-05,70.6243151278528,6.06013080459312,-22.9755489265139,-2.969612913349,-11.7850399937048,-1.36758153989637,-12.2472756895153,-12.9870199415795,-0.311797863231513,-2609.65545502324,10445.2953540808,0.401667753763456,0.482826177891146,0.542677783815302,0.519957600490642,0.505060702770181,0.506192799898301,0.584543916392938,0.543941205678955,0.133737137063443,205.759072120163,821.644700751126,4.65204601123148,-0.341508420845178,0.059403681554563,0.000333934301251627,-0.0870461971763756,-0.211385910206425,0.451646953660795,0.138797791830079,0.0601611360788371,161.48570309267,-639.390632584774,0.0873478472768507,0.112359371607973,0.115343101148633,0.112293412655144,0.111143854926624,0.114936428062885,0.111792340012705,0.113392457175372,0.0292316302027161,52.9896443114954,211.611070640205
"80","A","1","mmp135",164.33,4.65200896361026,0.199125629272804,2.29588826983708,0.513309062950782,5.94443874015803,0.429442830733077,70.485157692393,6.18023796565578,-22.642479017525,-3.02518864756489,-11.5776291272818,-1.32564046032131,-11.7598950974017,-12.8662037097021,-0.273687211277881,-2248.47734988326,9737.25758415886,0.405302454106451,0.485404781715656,0.540029563818451,0.523738449177518,0.506300898568691,0.508873500160275,0.585678621518186,0.541662131650159,0.133709634036974,477.947206213366,697.075446970671,4.73970658188251,-0.355341935110664,0.0156427717991649,-0.0033088087672589,-0.114686619920452,-0.21912786706576,0.423533260562441,0.0928181091490824,0.0298089717526069,-202.096768295134,-820.212800350324,0.0796358091842189,0.102851535229168,0.105585759554046,0.102791078746852,0.101742370069227,0.105212625261911,0.102335116631381,0.103798474233973,0.0262725378657291,110.931677372094,200.060824935436
"81","A","1","bnlg1127",165.83,5.41040298857493,0.144096809467593,3.43312449313673,0.329539787828013,12.6641120224529,0.0486910217195418,70.3537148056254,6.09770566604777,-23.2276906008104,-2.92885004140398,-11.4684285160378,-1.31583712712261,-12.0701769179046,-12.8167924012753,0.00569348619431043,127.362308798228,-91.5780380918069,0.408683311690238,0.492586040864943,0.547940013128276,0.529670304914585,0.50792111178942,0.518570567092935,0.582567501902432,0.546369542069797,0.132329857766288,23.7108306620174,18.7861714273015,4.7516661185656,-0.370987618691974,0.0175524289962686,-0.0283744470609422,-0.167154892605603,-0.215758488951027,0.366563028501596,0.0677340526034944,0.0361847087644164,-9.64583811563042,5.580638562593,0.0782641387709845,0.101745419610643,0.104473464704616,0.101690227300745,0.100700136570163,0.104084322548466,0.101242416456163,0.102731637671075,0.0257082578942406,4.57394763397677,3.55334864606766
"82","A","1","bnlg1953",168.33,13.88356245398,0.00306800553764635,11.0150292771896,0.0116448835659658,17.1001725344668,0.00892206075955744,70.3489708358891,6.10380777602079,-23.2358709476356,-2.93629000295618,-11.5275017081923,-1.31960776928942,-12.1386757929297,-12.7548555169742,-0.0838832621466874,583.565764227807,-88.364763401542,0.408671543872057,0.492540312858462,0.548827469695466,0.528543968927462,0.50859327810501,0.517824549524659,0.58417670646703,0.547064607044878,0.133353426625285,63.2167690060989,114.185538316161,4.75003071503681,-0.372329043876332,0.0232422381816979,-0.0376717142469369,-0.158648417963027,-0.222681985970209,0.37683512213171,0.0725342294179089,0.0384050105998841,-118.479431695734,63.0426131967487,0.0786254251437263,0.102223133702992,0.104964038287459,0.102167802310131,0.101127384209771,0.10457384440544,0.101704652000535,0.103173164941399,0.0260062312432429,21.9158400397527,23.4063209179811
"83","A","1","gpm768",168.34,19.0256613041283,0.00027007894073874,11.5836391098625,0.00895444453042896,21.9381788158685,0.00124250522909737,70.3145416143144,6.08900379546969,-23.2691987863734,-2.92772919789861,-11.6013258132101,-1.32806555536436,-12.223639270632,-12.8248493385772,-0.0502505566477734,1296.94905314399,-446.540075329685,0.409430169613446,0.492301267938488,0.549134831310261,0.528658125498084,0.509004669519776,0.517605924819083,0.583443888789328,0.546704631101912,0.133723436370009,123.399365994735,125.469927254933,4.75316131231445,-0.37433080877428,0.0212229380245394,-0.0389369414716191,-0.158758783530273,-0.227223405720164,0.37167169354268,0.0674006571493089,0.0384015686575707,-219.434732134497,113.711798437816,0.0812805702256554,0.105579953491316,0.108411168114155,0.105520632589581,0.104449035334305,0.108005414082179,0.105046896861567,0.106562644186824,0.0269519278591127,41.6988009612727,29.7863986474499
"84","A","1","gpm291",168.35,10.1587589806132,0.0172637303590767,4.40324638608373,0.221084560505835,11.4002856136968,0.0767654154853772,70.459811291598,5.99790505924818,-23.0779083556427,-2.93418064708289,-11.7533097376465,-1.44979030977655,-12.4814705373013,-13.0226224625919,-0.084826212618772,1657.00239717276,-659.446097161975,0.41003014363916,0.495058272305096,0.551108803165784,0.530192664117227,0.514785792846592,0.521329014937814,0.590469140382735,0.55311781112886,0.132981530772569,206.251363548634,150.371317315816,4.73744382223816,-0.373558885920177,-0.00147596510131531,-0.0507620108250862,-0.139662735807202,-0.220323112472314,0.388592558030094,0.0834760219669077,0.045459259172354,-159.218404209356,84.3293461945302,0.0790814121124299,0.102943368149445,0.105651953764575,0.102857298847754,0.101804599737948,0.105278697926072,0.102396890999202,0.103865799747158,0.0261685067580944,59.2784223610282,36.1702351908692
"85","A","1","IDP4048",177.32,9.63932758035096,0.021894422809627,17.7261347280518,0.000500917057216328,23.7093489344519,0.000590599080399666,71.2730081948264,5.53161003772384,-23.0149877782055,-3.12799276888292,-11.8779269845148,-1.60459221036027,-12.3803308668567,-13.297408573408,-0.602322484635857,30.0959623149969,-38.9733265829356,0.39961548529927,0.479723833475538,0.534895122849499,0.514067628085629,0.494922812012996,0.505862288322144,0.574279621328969,0.537175716392265,0.13405692183324,8.27676573351028,11.467200413809,4.75803166262001,-0.365702012717253,-0.00285282800662211,-0.0439980415159053,-0.178191080719711,-0.206828904307095,0.391627513462091,0.0700430770519058,0.0475641165454064,24.1267636955907,-36.9019180787952,0.0775972450856012,0.100975148759552,0.103690653277989,0.100914788545121,0.0998918575971883,0.103312052325241,0.100459489243428,0.101927735732136,0.0256273911883424,3.19859842225125,4.49150087392708
"86","A","1","IDP2552",178.95,7.10572580312953,0.0686031984686698,12.5354483746626,0.00575692454895186,16.7370731982055,0.0102996959369533,70.9901156369918,5.55537208638297,-22.9394789058837,-3.11747192767491,-11.8409592088731,-1.55950074323643,-12.3351205940412,-13.3067626901753,-0.374664651827142,19.8752461902491,-34.9630316405763,0.399841943656803,0.481322502705277,0.536235015667289,0.516234433550338,0.495485619129458,0.507180354212934,0.576889676338353,0.54011729454938,0.134217656781764,4.83810196178386,8.99851063935142,4.80375527646642,-0.378280847245179,-0.016998877176518,-0.0511436349647567,-0.200458274870719,-0.221261907698459,0.386410175624668,0.0674660423985207,0.015738883769929,10.8182240449918,-28.0788731332928,0.0794914953038027,0.104273064760566,0.107077108456809,0.104211928293142,0.103155839159329,0.106682345530924,0.103738099705599,0.105259030934169,0.0264510223720328,1.83378361256415,3.63913900544909
"87","A","1","npi403b",182.13,3.00490425815411,0.390869654013921,9.0980202076095,0.0280156464065635,11.6975118810941,0.0690673144051415,70.9350752458479,5.81837571712347,-23.0524181877493,-3.04150913302854,-11.6329619469662,-1.52929344009423,-12.5114289388015,-13.1329302308987,-0.386144754617005,8.02907558471929,-16.448805720197,0.404751131711587,0.489613065400824,0.54582594825398,0.525451898300361,0.502884624058238,0.514607551836278,0.586264024557078,0.545769065186535,0.137420211258538,5.17245343134402,9.85399284273508,4.76598020379216,-0.360486049933296,0.00626691119296902,-0.0256850207088965,-0.183991477221774,-0.221598318082001,0.402707455599157,0.0746590251046379,0.0408141166039546,6.60840596047091,-18.1545596387886,0.0798021507285897,0.1041552735082,0.106956513693477,0.104093342067411,0.10304446228616,0.106614668946314,0.103612622019476,0.105154435592744,0.0272149287303445,1.27246664306062,2.78793279572699
"88","A","1","IDP645",193.89,13.0532101245583,0.00452293713330648,0.800951502526094,0.849239433008967,13.4300722562578,0.0366926077536074,69.3894435541265,5.67638290449112,-22.8577890224401,-3.07604593018272,-11.9252120554579,-1.4442427156079,-12.5664018820991,-13.0662172282177,0.780690913130479,607.869609532723,-394.366691740279,0.429198155998685,0.484683026439285,0.539050968443272,0.520572462717605,0.501734943455325,0.510141686637239,0.577454710326814,0.546528661537945,0.144359689263664,84.505347681807,46.6132228981663,4.78646527922183,-0.403322404040036,-0.0441108988313091,-0.0601999097266743,-0.189938423041914,-0.25217484641077,0.347874004303399,0.0627854744794501,0.0319312118365744,-5.77562449729092,-50.2518858812914,0.0855457832951165,0.104904124854374,0.107713615505533,0.104843154632073,0.103776816923064,0.107326793711943,0.104362553378076,0.105923200763952,0.0290305607245918,17.7666255873046,11.6202901569957
"89","A","1","umc76a",196.73,3.43427551079693,0.329386941592234,2.69000459383992,0.441928582298911,5.79422972818912,0.446631038792072,70.0253374003865,6.11134047867491,-22.5905750309446,-2.97358623672452,-11.4153530300388,-1.2962230097094,-11.9280969508183,-12.7321443056833,0.066329791957049,-35.4442768927579,168.199401750985,0.432658540412687,0.500264548307024,0.548897921677735,0.534178205830582,0.512077819918622,0.521235408309353,0.59064267867118,0.553262809902132,0.140308954773878,9.15927877937358,24.3202685772577,4.7873645540977,-0.345884676940328,-0.0317763715061389,-0.0368232801479606,-0.185620818437142,-0.240796745109634,0.369437390990905,0.0639582386158581,0.00813520512267346,5.08946596228295,-16.7318120014055,0.0820459019204898,0.101591208395075,0.104312317318908,0.101535196197231,0.100516105841262,0.103941868523664,0.101060978863619,0.102597800190532,0.0272965147244356,1.99096630083185,5.91495839588025
"90","A","1","ufg78",198.03,2.03882927628267,0.5643867816718,5.44351782259427,0.142056178559744,7.19054388524904,0.303584863480633,70.5112877005517,6.06318194255834,-22.7931064828816,-3.01620543377459,-11.5667435137555,-1.37270299738845,-12.2566876129208,-13.0503919371442,-0.24372432793492,2773.31843275134,-293.825278347936,0.432436172111896,0.498794899838823,0.544584011028808,0.533874033743517,0.509335519908011,0.520525535701663,0.589851554985547,0.548982600378648,0.143087328904073,1511.54249750391,796.766418332694,4.84679218305747,-0.345106786973132,-0.0501752574681094,-0.0249175300684852,-0.196332903385294,-0.233889776140451,0.375348554521501,0.047058786433595,-0.0214154341290419,-1481.51707432548,677.004535721736,0.0890799565056072,0.110745406104561,0.11371391493315,0.110687367072598,0.109555550417065,0.113301612489457,0.110166345013123,0.111772163721138,0.0300139345986992,416.386907797685,219.031980076783
"91","A","1","cdo1387b",199.83,27.6313744719571,4.34016202781893e-06,2.92097944812255,0.403969737797574,29.0789474522774,5.87792715760444e-05,70.5340974310658,6.11829806417338,-22.4577371532675,-2.88183453961254,-11.4101470618837,-1.22326057907808,-11.8331515780098,-12.5813011087123,-0.081390857424338,208926.408512323,-106176.733846407,0.423652229706039,0.497337071555896,0.542784590486688,0.529011807931592,0.505716863535967,0.516408463686849,0.583304440560202,0.548735134108282,0.138765518169274,15749.0846979818,8011.96355703903,4.78499721149943,-0.333295791583535,-0.0387489249595505,-0.0367478973431693,-0.202518655909088,-0.238823145123857,0.356765356265042,0.0710228919240452,0.0176141622425072,12004.7483973192,-6121.94457090203,0.0827344459685065,0.10396932049682,0.106753244812032,0.103913971493112,0.102852102944607,0.106375053317312,0.103425281062767,0.104936828688356,0.0276365876219177,3987.0917961929,2028.22572014571
"92","A","1","gpm518",201.34,6.62311730913387,0.0849314880936057,2.23877318812224,0.52435169399982,7.66312407034283,0.263836906777956,70.8058405041722,6.26633392799081,-22.6472295201773,-2.898463486569,-11.381040487046,-1.36239839660966,-11.9004885275127,-12.754949808704,-0.451760347500663,-6707.32728720909,4295.45830322104,0.432177527861699,0.499558896141782,0.552272259069047,0.534991479795632,0.513709727159839,0.5243422159572,0.592753413829221,0.552541246101131,0.141763683885577,1265.55118886411,712.1825834304,4.80515392608278,-0.372046828960957,-0.0243681540145862,-0.0491650747543932,-0.188887685669192,-0.230779265444545,0.368000633311562,0.0451483081590979,0.00299186485410405,-685.995414324776,299.200534316793,0.0905321515973085,0.112781302766101,0.115800345860972,0.112719113374429,0.111569508548684,0.115388098905797,0.112191641073886,0.113835397593232,0.0304926180234448,328.972023908917,179.729292735656
"93","A","1","gpm748b",202.7,2.96456576101124,0.397120766295204,0.607850481845974,0.894632856725057,3.52663771127106,0.740422357630305,70.3818492265721,6.18288859982231,-22.7665062664558,-2.88259347490116,-11.4683138741017,-1.38125426030706,-12.0519687175901,-12.8327472749372,-0.186201152792386,5612.80102502239,-451.077448069562,0.441162155158482,0.500536847778626,0.553907863548989,0.537887076694881,0.516264157331414,0.528272913644737,0.594116768841161,0.557676277903221,0.145498805071856,1933.92930442855,1355.71732406611,4.81857139232055,-0.39975440802298,-0.0430132764058613,-0.057369099975031,-0.199993374769953,-0.230692989479994,0.350366673855877,0.0522192329443822,-0.000242882426983023,-441.773475450419,125.114150409281,0.0925620458671939,0.113563867478295,0.116572126288858,0.11347073035305,0.112325313038118,0.116162445239913,0.11294789967389,0.114588261856019,0.0315036771287165,443.660416108088,307.076500373994
