"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water1","m__est__Low.Nitrogen1","m__est__Pathogen1","m__est__mean.QTL.add","m__est__Low.Water1:mean.QTL.add","m__est__Low.Nitrogen1:mean.QTL.add","m__est__Pathogen1:mean.QTL.add","m__se__(Intercept)","m__se__Low.Water1","m__se__Low.Nitrogen1","m__se__Pathogen1","m__se__mean.QTL.add","m__se__Low.Water1:mean.QTL.add","m__se__Low.Nitrogen1:mean.QTL.add","m__se__Pathogen1:mean.QTL.add","v__est__(Intercept)","v__est__Low.Water1","v__est__Low.Nitrogen1","v__est__Pathogen1","v__est__var.QTL.add","v__est__Low.Water1:var.QTL.add","v__est__Low.Nitrogen1:var.QTL.add","v__est__Pathogen1:var.QTL.add","v__se__(Intercept)","v__se__Low.Water1","v__se__Low.Nitrogen1","v__se__Pathogen1","v__se__var.QTL.add","v__se__Low.Water1:var.QTL.add","v__se__Low.Nitrogen1:var.QTL.add","v__se__Pathogen1:var.QTL.add"
"270","A","1","bnl5.59a",518.8,0,1,0,1,0,1,67.7501903450369,4.31726994002782,-12.8254474260948,-0.684407956992351,1.37971090041266,0.334420586357953,-2.21865021495393,-0.739408237075004,0.465856788084726,0.44756190692645,0.434670413899575,0.437296193181163,0.285088662844599,0.28148124605701,0.278307738227307,0.277051691407367,4.9791824035931,-0.435547385090126,-0.00965161937999048,0.160430137912848,-0.204995514619393,0.0880264953855111,0.256610170860056,0.0269901764071504,0.0852750138033045,0.083758309494158,0.0836582303044904,0.0837564849819394,0.0543338166304856,0.0535440366539765,0.0534863582261954,0.0535449667694379
"271","A","1","IDP846",520.8,3.15990824240181e-12,1,0,1,0,1,68.1259322346059,4.10873271938275,-13.5407656075219,-0.489138411051551,0.96810768512743,0.468440759679504,-1.48306215938187,-0.802938097848402,0.463694043615509,0.45018663632389,0.436433943204492,0.441697320254704,0.286238553504894,0.282886718205147,0.277970332963828,0.278661826728462,4.77604573578992,-0.431091994012531,0.00581671307720222,0.256750998538862,-0.0163957552916512,0.0652452352112628,0.200861903273815,-0.0446148454024418,0.0971596799059601,0.0953314301618262,0.0951717564044251,0.0953116882613071,0.0591974631892738,0.0582638770325418,0.0581844656364161,0.05825787042935
"272","A","1","php20654",521.7,3.15990824240181e-12,1,3.15990824240181e-12,1,3.15990824240181e-12,1,68.1240786851264,4.10690547760221,-13.5376958374815,-0.486010009951525,0.969328602817525,0.469703872816253,-1.48518154304404,-0.80507395885437,0.463772879377626,0.450229213983653,0.436489610805111,0.441746956994971,0.286258394966183,0.282895219518152,0.277986828026616,0.278673228616073,4.77623550013426,-0.430888552399429,0.00512111316262519,0.256563159903691,-0.0165543781125569,0.0650928169295658,0.201326014457453,-0.0444587006875383,0.0970879925870907,0.0952611830141168,0.095101773750556,0.095241509719293,0.0591485975678839,0.0582157914903249,0.0581365436770515,0.0582098164519366
"273","A","1","AY110296",522.3,0,1,0,1,0,1,68.1231119096669,4.10580671289284,-13.5353265786882,-0.483900118814863,0.969999878684892,0.470477670364196,-1.48690817913461,-0.806537766938467,0.463813958542402,0.450252307968053,0.436523848798242,0.441778174831005,0.286287959983958,0.282919039035911,0.278015928202614,0.27870015496192,4.77628964371759,-0.430708034442668,0.00472475031559789,0.256460848061393,-0.0166044645775151,0.0649694904336308,0.201592475905922,-0.044379483428729,0.097061552484225,0.0952354358740744,0.0950761492766903,0.0952158062604111,0.0591332544896924,0.0582008046722088,0.0581216211795856,0.0581948487004279
"274","A","1","asg58",524.1,0,1,0,1,0,1,68.0590437024501,4.47126803951308,-13.4563653763083,-0.174818980863742,1.0174274840462,0.207519536208553,-1.54637479691879,-1.06284138507523,0.467010694307314,0.453143958038618,0.441647047374409,0.44538591426201,0.287623568010114,0.284122299515529,0.279946651699698,0.280088844258627,4.80067494113749,-0.383014706764046,0.0343490641740833,0.218987025981115,-0.0312512292017499,0.0304880445414019,0.184701741832874,-0.0231277365356083,0.0946775162963052,0.0924943212396094,0.0923372362086326,0.0924712948885411,0.0579791162941293,0.0569511166746811,0.0568729416216942,0.0569432159450765
"275","A","1","umc1811",524.8,0,1,0,1,0,1,68.0582653047468,4.47034009959329,-13.454253333881,-0.17267217746055,1.01793453342481,0.208186127466497,-1.54789625606199,-1.06432571484147,0.467057147208375,0.453173046205552,0.441685229185644,0.445421246662533,0.287654249818732,0.28414750791293,0.279976058471507,0.280116491423613,4.80074577655779,-0.382835355652778,0.033996996262892,0.218854523722723,-0.0313060770651588,0.0303632155595065,0.184936493177886,-0.0230336782938165,0.0947754905952938,0.0925901481034816,0.0924329916007706,0.0925671188464954,0.0580395760166372,0.0570106305162677,0.0569324236861269,0.0570027302301686
"276","A","1","bnlg2057",526,0,1,0,1,0,1,68.0564184339985,4.46921369350856,-13.4498240093596,-0.169185047385061,1.01916823821902,0.208989023032532,-1.55111081403825,-1.06670423652157,0.467149385176927,0.453227763048432,0.441751322371046,0.445481711673719,0.287707595366384,0.284188200506972,0.280023186474622,0.280159629108618,4.8009524371895,-0.382612908255826,0.0333459772148022,0.218618378195312,-0.0314671536042831,0.0302125674809658,0.185374071041682,-0.0228650190660098,0.0949412860076888,0.092751815045376,0.0925945313781219,0.0927288011897717,0.0581412831192355,0.0571104044819664,0.0570321399838557,0.0571025181098677
"277","A","1","umc2234",527.4,0,1,0,1,0,1,68.1203960326374,4.4607766050165,-13.5506015827941,-0.17064494763125,0.976735409395875,0.218560987044554,-1.48245719833116,-1.07626298869848,0.466297232227792,0.452209663814316,0.440468772171594,0.444313495349031,0.288569134339703,0.284887829884893,0.280669902770638,0.280710240657412,4.80303710101255,-0.388791648918453,0.0283969836040349,0.222354910883276,-0.0330898075565101,0.0345827704913405,0.190275919254232,-0.0255507551066346,0.0947250311936953,0.0925573832703264,0.0923982237621878,0.0925339297323429,0.0582864852280289,0.0572310624890628,0.0571543579467145,0.057223526665903
"278","A","1","mbd119",527.67,0,1,0,1,0,1,68.8257862532569,4.53309161064897,-13.8709332103926,-0.372321453779545,0.436116949726764,0.181481407009916,-1.26395323364719,-0.945825061448211,0.470075697745156,0.45280355640252,0.440752604311047,0.443358532006941,0.290367629005836,0.285853846539265,0.281800630173542,0.281211967548464,4.89071151540243,-0.399840894702606,0.0205319338733178,0.160783401584053,-0.0997075116719765,0.045758964876111,0.202279072034701,0.0158488219976375,0.0916843983426964,0.0896555168681122,0.0895067439987068,0.0896356731582088,0.0572837821691579,0.0562853106840534,0.0562129521813269,0.0562792599696585
"279","A","1","bnlg1598",531.2,0,1,0,1,0,1,69.2897499980965,4.06858742620494,-13.7722133558173,-0.345684626002239,0.0642576829709299,0.545038703907815,-1.3426484055516,-0.962782230801713,0.457497868469984,0.44330616441018,0.433169341564734,0.434226535540786,0.287675507302186,0.284122628064547,0.280375360717806,0.279673000974142,4.85949783292394,-0.375659952909955,0.0509906808147581,0.112711270675498,-0.0729920707671137,0.0282126420605381,0.174365573930597,0.0490113800197265,0.089461233063662,0.0879921916232504,0.0879042881997872,0.0879636380154239,0.0564432694110517,0.0556063309306323,0.0555488399098652,0.0555951451148817
"280","A","1","umc1123",533.5,0,1,0,1,0,1,69.1266583493448,4.0195718814963,-13.4298670868162,-0.362557431987895,0.192276811306616,0.58274444355679,-1.60998008300138,-0.93774667142309,0.461681953494364,0.44855867486932,0.438433711266368,0.439878840109143,0.294446961994384,0.291027878510529,0.287093270129626,0.286510433011626,4.82342343378211,-0.365509488564258,0.0408869713725889,0.144402461538433,-0.0445031366745476,0.0198066583335699,0.177740324028151,0.0263493179207282,0.0887803659643291,0.0872155048454778,0.0871198194090878,0.0871817993702408,0.0563884482319373,0.0554957413556988,0.0554323381303464,0.0554818438846534
"281","A","1","AY104360",539.7,0,1,0,1,0,1,68.3168548060788,4.2801090831708,-13.3280979592054,-0.692084244771402,0.805211486894188,0.385121457552676,-1.64378421613055,-0.678712940306818,0.459317811856283,0.44931214692983,0.441491566148364,0.443342503626188,0.288392090867588,0.28566472615891,0.282189449736133,0.281900743124337,4.73304374453813,-0.308399803208415,0.0693912836015948,0.181802382879162,0.0222565329397964,-0.0265077621603223,0.157766027276338,0.000719321632618476,0.0974767889949182,0.0953959204153357,0.0952775904248154,0.0953675985393407,0.0600496127037683,0.0589529676383454,0.0588813718022032,0.058939481438027
"282","A","1","mmp156",542.6,0,1,0,1,0,1,68.3377145089447,4.57783164013388,-14.0534555865129,-0.775411102094861,0.81199095581708,0.1941516933565,-1.12866184999481,-0.666748204887093,0.447193431250556,0.435164546894435,0.424987426945259,0.428607393191961,0.284649734726692,0.281908405161602,0.278236317135548,0.278049895229122,4.76774723822465,-0.371471659462764,0.0496533624002837,0.217519854715006,-0.00376052173103714,0.0181645136504934,0.182994708251676,-0.0245794109190774,0.0897858107802982,0.0877830246852377,0.0876030384629294,0.087763958432225,0.0563101737115364,0.0553157006041647,0.0552284033065522,0.0553077500961538
"283","A","1","bnlg1057",546.7,0,1,0,1,0,1,69.4299966728455,3.60285939934825,-14.8842259783436,-0.553530977182326,-0.040516754473269,0.863317291702299,-0.433862386865598,-0.745414287590905,0.469051637580004,0.459574471485432,0.451568533737673,0.457021541784158,0.288195547557499,0.285562810038962,0.282167415379327,0.283123221231119,4.69173262219367,-0.323295797178009,0.0275688962007054,0.243788876840086,0.0508775119552584,-0.0136296757905744,0.179211197433272,-0.043017692696894,0.0949850856384847,0.0933420262748903,0.0931418137687078,0.0933403944126474,0.0568472061173465,0.0559803739055166,0.0558859868465655,0.0559807388752529
"284","A","1","umc1396",546.8,0,1,0,1,0,1,69.4300082208512,3.6028692114424,-14.8842376877718,-0.553536661751725,-0.0405253860772923,0.863310525674679,-0.433853174502103,-0.745410139414375,0.4690509147348,0.459573801614447,0.451567839682466,0.457020912134851,0.28819481763618,0.285562122255421,0.282166726543398,0.283122566706343,4.69173385028673,-0.323296907602564,0.0275679714575422,0.243789887537745,0.050876601853691,-0.0136288214728985,0.179211788155107,-0.0430183923124044,0.0949843394311888,0.0933413214366517,0.0931411064410308,0.0933396880661041,0.0568467125162279,0.0559799030478611,0.0558855147837611,0.0559802673213945
"285","A","1","nact15",547.22,0,1,0,1,0,1,69.4296330377213,3.60270510929945,-14.8834428971774,-0.553269083636279,-0.0402558267963074,0.863404345708012,-0.434429057685838,-0.745566084104461,0.469074768093738,0.459595484494116,0.451590561611929,0.457042164068191,0.288210619564695,0.285576643602516,0.282181464712291,0.283136511604916,4.69172665501462,-0.323258054947957,0.0275471241983111,0.243774108554583,0.0508818152419214,-0.0136559637233899,0.179220583715518,-0.0430063511933677,0.0950168531175877,0.0933727081336881,0.093172534392181,0.0933711044618397,0.0568664051477134,0.0559989709560124,0.055904608992179,0.0559993511260065
"286","A","1","umc2235",548.4,0,1,0,1,0,1,69.4326563749031,3.60346604636391,-14.8862977564854,-0.552056255942114,-0.0425238041545708,0.863073796735844,-0.432405835164421,-0.746468920274236,0.469099295041852,0.459612388645183,0.45160342764896,0.457058494048913,0.288278472761817,0.28564067307263,0.282244442597066,0.283199692056515,4.69179623336075,-0.323332830589931,0.0274213980755416,0.243855513422442,0.0508461287216245,-0.0135892156963079,0.179331736097382,-0.0430832914119407,0.0950094677181619,0.0933651720229561,0.0931649726984393,0.0933635775568932,0.0568729895108199,0.0560053094449171,0.0559108863714202,0.0560056968888986
"287","A","1","umc1748",552,0,1,0,1,0,1,69.4393798605674,3.60289414428197,-14.8998193405259,-0.5529875709016,-0.0475855700797857,0.86514122886596,-0.423517377883633,-0.747156870015999,0.468854745069846,0.459379779224576,0.451350268194501,0.456790721142828,0.288675070095826,0.286041869111626,0.282635679360782,0.283582537765602,4.69105959178215,-0.324004785946038,0.0282713650127773,0.243446029861423,0.0514894590954193,-0.0131515201539856,0.179063441704352,-0.0429275765378115,0.0947616164529221,0.0931224294451687,0.0929226788549625,0.0931207852345414,0.0568208970396898,0.0559552751895313,0.0558607525119117,0.0559554970248245
"288","A","1","umc1919a",554.2,0,1,0,1,0,1,70.3495423005238,3.16194821626582,-15.8977008999333,-0.396001911394096,-0.670015275735413,1.1411262412153,0.287467769384383,-0.858364709462059,0.479051016323236,0.472291951410376,0.465601906115567,0.468932478150687,0.29113095868993,0.2895010213594,0.286299195739158,0.28685670928346,4.63908056494653,-0.296664865715759,0.133152527914659,0.1874975645512,0.0812253998544155,-0.0277862499884069,0.108103403335268,-0.00400450276149264,0.103837662896904,0.101755404933801,0.101502099980362,0.101753775120528,0.0612183935483648,0.0601712897983652,0.0600537065089046,0.0601710906194708
"289","A","1","bnlg1615",556,0,1,0,1,0,1,69.0342208934463,3.42412193107547,-14.4547289890677,-0.743290921553823,0.247412546910486,0.995782227041588,-0.754737762562196,-0.593725394749892,0.465192840767113,0.451259120782398,0.443586017564017,0.446899197310375,0.287882909229873,0.283987150341146,0.281049973706784,0.280906456336678,4.76019904302257,-0.316489049047463,-0.0319542000824719,0.193098571109614,0.00501109061359398,-0.0197768668348761,0.224567105922698,-0.0123636131345488,0.105488273133184,0.103741163881483,0.103553552531578,0.103725621563718,0.0641223520888892,0.0632241968419764,0.0631359345971285,0.063218271192745
"290","A","1","csu805",556.9,0,1,0,1,0,1,69.011123758212,3.40750932528846,-13.8436411198115,-0.968021547763384,0.274153060565298,1.02368697884547,-1.23364116792458,-0.434879528025051,0.448171664497673,0.437223355444204,0.429928339034296,0.432496622450607,0.283066470680498,0.280436487478512,0.277450399817933,0.277219010374952,4.72864111580077,-0.310332067276296,0.0285238715978858,0.165953397276709,0.0287303104484659,-0.0233106981511421,0.184688953061909,0.00482109623203433,0.0952338790742639,0.0937149666271777,0.0935423109980318,0.0936980374730683,0.0586583747150669,0.0578640698567944,0.0577843818769442,0.0578574685404044
"291","A","1","gpm688",557.88,0,1,0,1,0,1,69.0108701379395,3.40732721136284,-13.8432070361952,-0.968247191990944,0.27435822339818,1.02379948789909,-1.23394882197484,-0.434732337019679,0.448172428510113,0.437228738668777,0.429933502512468,0.432501629121535,0.283066208042046,0.280436968172265,0.277450208006649,0.27721907739745,4.72860364202381,-0.310348459197722,0.0285940062653369,0.16596337761838,0.0287561830278397,-0.0233035539956165,0.184640855939369,0.00481407832941347,0.0952326854369682,0.0937141321832936,0.0935415090541057,0.0936971980774438,0.0586572336766285,0.0578629375366692,0.0577832490323167,0.0578563354368423
"292","A","1","gpm894",557.89,0,1,0,1,0,1,69.0108654726588,3.40732627345099,-13.8432039446923,-0.968249100270606,0.274361893118294,1.02379998776966,-1.23395092894152,-0.43473121051329,0.448172493124289,0.437228834900039,0.429933592450217,0.432501720944445,0.283066243762682,0.280437005808943,0.277450238233963,0.277219111072401,4.72860346817938,-0.310348747087418,0.0285944955688621,0.165963515441104,0.0287562987650498,-0.0233034184253613,0.184640554996882,0.00481397595016937,0.0952328564379887,0.093714304141934,0.0935416810047946,0.0936973699952226,0.0586573375641045,0.0578630400389367,0.0577833513629656,0.0578564379364204
"293","A","1","gpm169",558.46,0,1,0,1,0,1,68.9289917891634,3.37230921535221,-14.2452915923371,-0.68042350320289,0.322454243861949,1.02057734169101,-0.90403508499337,-0.62528377042193,0.470771487509309,0.456417397182595,0.449043940219045,0.452062387033623,0.291006807803504,0.286755480875321,0.28381922522666,0.283592293962221,4.75515536265934,-0.303100914594128,-0.0296242434208385,0.185531168945687,0.00857552009472192,-0.0285802972782918,0.221103245705554,-0.00745215238041449,0.106595234728687,0.104637569855501,0.104471862493348,0.10462696306943,0.0647069468696616,0.0636942385134044,0.063617045054475,0.0636909000745559
"294","A","1","AY111153",559.41,0,1,0,1,0,1,68.7653681062996,3.36178433422939,-13.9583244138236,-0.672815070409097,0.438130667052008,1.00746145735153,-1.10020500880487,-0.611713136359539,0.474704950650477,0.460552637202987,0.453629194354571,0.456296782345561,0.290978432869209,0.286818126729352,0.283895364120905,0.283800538006019,4.74870588929794,-0.286799546933416,-0.0128161760256909,0.172912695790361,0.0129505021033558,-0.039048469466304,0.20714271992098,0.000498799800695137,0.100700001865986,0.0987235042284269,0.0985820495451623,0.098714976404463,0.0606356807751798,0.0596696545369649,0.0595997547118548,0.0596661709392639
"295","A","1","gpm906a",559.45,0,1,0,1,0,1,68.7681866049892,3.3624279638761,-13.9611076853678,-0.671555220598225,0.43607159817998,1.00713581914831,-1.09833596059611,-0.612542651248011,0.474690196310811,0.460515616190792,0.453594470671423,0.45626106868912,0.290987108481331,0.286823843298596,0.283904750234974,0.283807744088208,4.74886598463566,-0.286675845925228,-0.0131671772922656,0.172864400701737,0.0128457171920536,-0.0391075823664345,0.207378268463314,0.00053335423932126,0.100823004413713,0.0988420392453912,0.0987001344389505,0.0988334352159972,0.0607142675545636,0.0597470514554304,0.0596770233448131,0.0597435226114115
"296","A","1","gpm906b",561,0,1,0,1,0,1,69.1290777067432,3.44921849618715,-14.5378062218381,-0.686258323404087,0.175409511079378,0.981627113206741,-0.697558016545,-0.631226592213002,0.464462643512511,0.449504258122112,0.442031957958361,0.445202746472016,0.287844171559634,0.283668491061791,0.280890009822606,0.280605683434736,4.76597293720281,-0.30792892512806,-0.0445687608675936,0.188792713086863,0.000842943945190518,-0.0245765481157861,0.233450962899779,-0.00943264808679377,0.0992289339897956,0.0974375406389374,0.0972468723944561,0.0974224309011619,0.0604413639278897,0.0595402337950855,0.0594523175417394,0.0595343717834799
"297","A","1","IDP168",562.02,0,1,0,1,0,1,69.1931194628683,3.47351991907324,-14.5966954800796,-0.655785909917077,0.126546774285391,0.966372833879625,-0.656542620464888,-0.651759629356223,0.462682681228154,0.446838901859695,0.43952565316731,0.442562101169013,0.286677538825494,0.282099950334991,0.279380581342778,0.279020650865633,4.7704723688874,-0.30124962247301,-0.0516363338255379,0.184239887102316,-0.0024856486950993,-0.0286001723703036,0.238697712525464,-0.0062880673122736,0.0971687232078044,0.0952847496257044,0.0950805336685417,0.0952682893923114,0.0592075506235818,0.0582513537611109,0.0581560876791424,0.0582450747349713
"298","A","1","umc2151",562.31,0,1,0,1,0,1,69.3240721033054,3.28289181990799,-14.3345556330996,-0.706783311238735,0.0379904976299136,1.11415484983274,-0.857936398805864,-0.634632287330877,0.456491472079907,0.441534072789194,0.433709542974532,0.436645283160722,0.287150608471555,0.283104594658172,0.280111154995605,0.279732238733007,4.76051030178163,-0.31658129268114,-0.0229963073492936,0.172753786971414,0.00549183973521736,-0.0182372910279075,0.220605392272924,0.00138194016141903,0.0938519419590936,0.092052718427004,0.0918581548661955,0.0920397717050637,0.0578770240639823,0.0569651328229833,0.0568730288536029,0.0569600158185049
"299","A","1","IDP2465",568.93,0,1,0,1,0,1,69.2767176605192,3.25377086695837,-14.2584843147692,-0.736848035681663,0.0745579574160169,1.1349984951526,-0.913510065765961,-0.61321385533526,0.457646369190102,0.443557969539519,0.435650274411405,0.438667685323804,0.288372614999282,0.284706997979359,0.281673574967274,0.28135551620965,4.75536252156228,-0.321754865031153,-0.0151241309609636,0.176414520764675,0.00923143454494549,-0.0150002577627618,0.214948507623403,-0.00116899536368287,0.0970413277241468,0.0952931122850426,0.0951070237480461,0.095281078795468,0.0599039277599063,0.0590219952807484,0.0589345980768477,0.0590170887356429
"300","A","1","ntf1",569.21,0,1,0,1,0,1,69.4521482269137,3.32821883011226,-13.5465596243257,-0.864304715909907,-0.0823086551965305,1.14261904038302,-1.54055159683524,-0.500287784055478,0.428170875608551,0.420021476783649,0.414552003841576,0.417100052707034,0.279804558150915,0.27827727607139,0.27581310416589,0.275497817045539,4.71162301182396,-0.272307218511921,0.0482552219019913,0.167563025245577,0.042163622930203,-0.0473498359152112,0.170972100242744,0.00422141233200856,0.0866187123907336,0.0852321579374301,0.0850929960801963,0.0852279101007106,0.0549725831389318,0.0542151020972276,0.0541481613849451,0.0542139524817653
"301","A","1","umc58",574.31,0,1,0,1,0,1,69.4730570813256,3.35900059744028,-13.5556847459966,-0.79494851492023,-0.105055650837321,1.11091955266058,-1.52428311792699,-0.537441297994239,0.430582101952839,0.424964227738938,0.41995726242451,0.423070498520113,0.282399494198991,0.281449537497157,0.27891946966332,0.278915237365335,4.69106649670841,-0.274909678954603,0.0667383820746602,0.195787614664775,0.0595353737687407,-0.0441178497560547,0.154061370258152,-0.0194866173348816,0.0877840423216016,0.0865429833176041,0.0864263194761763,0.086547942773393,0.0557626150479079,0.0550555858409239,0.0549951750476565,0.0550545052957883
"302","A","1","asg16b",576.61,0,1,0,1,0,1,69.298956917045,3.42169468126525,-13.3554502300697,-0.805644831202754,0.0319193909746233,1.06591769551038,-1.69382372636001,-0.526219186337584,0.425339156760417,0.419472852833241,0.414415413933574,0.417536735869605,0.278950841630308,0.277859749268015,0.275372561452758,0.275324936869731,4.69371600991879,-0.281868996404214,0.0616284378921724,0.197713538576404,0.0580690243382026,-0.0394076549470701,0.15747093819494,-0.0213072988634586,0.0856374804249196,0.0844754326441471,0.0843606418826566,0.0844794940146462,0.0543633031684452,0.0536794107434083,0.0536187420321721,0.0536786373521649
"303","A","1","IDP790",581.55,0,1,0,1,0,1,69.6419489294237,2.89722973500167,-14.3893710222221,-0.889787175235462,-0.188570460955647,1.37414903054161,-0.813825819296451,-0.503977548000861,0.44910565970857,0.441714734348283,0.43470811026638,0.439720983876723,0.282555713912483,0.280628867811228,0.277494157585488,0.27819842834072,4.68352346137582,-0.341662493137249,0.0559855157325984,0.239938389715526,0.0613189751685977,-0.00309480973739655,0.160717871975006,-0.0452219450735525,0.100419172342843,0.0990483560286329,0.0988867530770833,0.0990559522056567,0.0612268185208531,0.0604219344557618,0.060337834130372,0.060423263124388
"304","A","1","IDP4057",582.07,0,1,0,1,0,1,69.6419459349659,2.89722977673575,-14.3893719433033,-0.889790079927173,-0.188567871463637,1.37414899301019,-0.813825772210374,-0.503975959469487,0.449105294344866,0.441714341906594,0.434707687656021,0.439720566258868,0.282555395448814,0.280628533262922,0.277493819531233,0.278198083427935,4.68352374027841,-0.34166336551877,0.055986308382023,0.239938848981237,0.0613188144959663,-0.00309424174914253,0.160717436748275,-0.045222324108178,0.100419087990051,0.0990482606987554,0.0988866588199568,0.0990558571361366,0.0612267512091016,0.0604218630898056,0.0603377631168915,0.0604231919152116
"305","A","1","IDP438",585.41,0,1,0,1,0,1,69.0310062307783,3.18327289884969,-14.771875194789,-1.33663627787212,0.331336473091081,1.24251547499393,-0.563584332037164,-0.264497600700531,0.411248129416471,0.410321104734377,0.405072342475286,0.408539099318682,0.274158971129919,0.274400790902322,0.27158991775745,0.271451308826338,4.64709433945057,-0.330740030289709,0.162414827019806,0.226798774668056,0.0938476681115103,-0.022080074621143,0.103688698504039,-0.0400088784459546,0.0852267063081785,0.0842872125813094,0.084164999268731,0.0842853280556102,0.0544086493737229,0.0537557834636715,0.0536865341218495,0.053752381563806
"306","A","1","IDP295",586.3,0,1,0,1,0,1,69.0862092155168,3.19227808928188,-14.8230791203269,-1.30965168434439,0.285956768985737,1.24246752841061,-0.525429475428522,-0.282828354159444,0.411278549082486,0.40996097369622,0.404646577826897,0.408156840383316,0.274909417635279,0.275233188227859,0.272497224302768,0.272330289996457,4.65039984589639,-0.329535899854939,0.155432937043101,0.225452622827227,0.0921840941177485,-0.0220574174467409,0.108301205051542,-0.0392206345906286,0.0846622126238719,0.0837100130792735,0.0835870406286761,0.0837084522382806,0.0542013890515725,0.0535837691049168,0.0535177622897404,0.0535799413593007
"307","A","1","umc1709",586.61,0,1,0,1,0,1,69.0847331586871,3.19196093744507,-14.8205995177582,-1.30995524967041,0.287172686200923,1.2423975738966,-0.527356186935879,-0.282540813912976,0.411408837155716,0.410089664864156,0.404773473298293,0.408291756272194,0.27499068943568,0.275311507125784,0.272573699339051,0.272409431147083,4.65031713214855,-0.329391932698372,0.155306791081439,0.225590692175126,0.0922199575523033,-0.022152775199385,0.108390865900999,-0.0393237182107263,0.084633492706203,0.0836800463041293,0.0835570465363096,0.0836785572646682,0.054182371691053,0.0535640211299072,0.0534979855640849,0.0535602278804726
"308","A","1","php20644",588.01,0,1,0,1,0,1,69.2374045883199,3.2566319799368,-14.9654770557069,-1.22249239790179,0.158024131479784,1.20531527293505,-0.414570270316886,-0.341739171812786,0.410357512233436,0.407169569483171,0.4017237392118,0.405293101651409,0.274471556968348,0.274221356387573,0.271530367527336,0.271257533405414,4.66714293014931,-0.316244377697724,0.130695107389762,0.216721784726426,0.0814002665383804,-0.0298455972974464,0.125769515812212,-0.0335531002072849,0.0822507423680736,0.081126330269618,0.0809891937141585,0.0811275416238591,0.0528169098793578,0.0521322926168763,0.0520608411815256,0.0521296988495746
"309","A","1","umc1924",592.21,0,1,0,1,0,1,68.7879681656024,3.22067761168253,-14.4406937279204,-1.54359714602689,0.539560605837906,1.16613660716747,-0.814865929718282,-0.0986673488925776,0.425512378231931,0.421291450670438,0.415318827007904,0.41967987071479,0.276735895810353,0.276010410725734,0.273243069894031,0.273268347001503,4.6834062742479,-0.304702283010246,0.0936285581605532,0.22552915387877,0.0624533735484881,-0.0397452899148346,0.154853689643754,-0.042015824218313,0.0900896403889778,0.0888555456860253,0.0886892223426777,0.0888642259843559,0.05675992112821,0.0560189714764992,0.0559370176484724,0.0560200295540586
"310","A","1","ufg50",595.91,0,1,0,1,0,1,69.018365567412,3.20561778614395,-14.5384116375435,-1.53741378157387,0.360268188386714,1.20049965078416,-0.758433354019534,-0.0891473111256533,0.423163340380005,0.419696841365386,0.413434343343281,0.418162648424647,0.281019521579636,0.280307348513135,0.277345299314618,0.277599529016449,4.67496234195885,-0.315082141642376,0.0984684791342048,0.241788928340087,0.071090481469831,-0.0298285498991371,0.150232163708182,-0.0536473702264466,0.0900011189477406,0.0888157296900897,0.0886546517208567,0.0888247707917597,0.0577322621945574,0.0569375626521977,0.0568519028846663,0.0569399756620143
"311","A","1","uaz147b",598.41,0,1,0,1,0,1,69.1575162154128,3.21885322852959,-14.5954879636977,-1.53443244433395,0.247519373250756,1.19785904241321,-0.72270788644854,-0.082006855087632,0.418836283037964,0.416345130332112,0.410114955899144,0.414955920781899,0.278606256685377,0.278208780344906,0.275294542906117,0.275582224655462,4.67454379664924,-0.319370838815428,0.104759200266935,0.251915119424949,0.0720000521976645,-0.024990140438724,0.144607478732177,-0.060714483571349,0.0849084760348895,0.0838793640175023,0.0837389626654961,0.0838879258020249,0.0545243188982976,0.0538037445056211,0.0537279990572328,0.0538063389693778
"312","A","1","gpm136",601,0,1,0,1,0,1,69.3550816321201,3.43674753507909,-14.4761785549109,-1.58523208688358,0.0735155628718669,0.998662949983705,-0.813448277534976,-0.00460207600048219,0.430719140519077,0.426776030377944,0.419471731902503,0.424170400218973,0.278382261580454,0.277834775414075,0.274742567540488,0.275182693702236,4.71734678299808,-0.345103138857222,0.0994015151672567,0.25270610422287,0.0380392644178914,0.00140494354694455,0.143746641022321,-0.0606142978414235,0.0862274872989177,0.0851258614560008,0.0849931144571443,0.0851329885500932,0.0544589448764039,0.0537669094082201,0.0536993700345065,0.0537686366576927
"313","A","1","csu1132",602.21,0,1,0,1,0,1,69.35404014815,3.437169443256,-14.4755593819607,-1.58508519550868,0.0743730581206461,0.998315259078095,-0.813955081566151,-0.00471617913675563,0.430706543741158,0.426756429570195,0.419451571390112,0.424149873367194,0.278371453871975,0.277822047358849,0.274730389740876,0.275169592362151,4.71744459509501,-0.345097805165531,0.0992935049395796,0.252667321245816,0.0379672613353798,0.00139553461823475,0.143843891749461,-0.0606008229999849,0.0862356292261907,0.0851338269949918,0.0850011060051466,0.0851409497185889,0.0544645272566708,0.0537724638359969,0.0537049426679847,0.0537741899492553
